_id,app,appVersion,reviewText,author,date,ratingStars,ArDoc classification,classification,class1,class2,class3,copied to 30each,class4,class5
578940d3819cb7066ab404cf,Autostarts,01/09/07,"Not working in Samsung Lollipop It's the best software of its kind, but not working anymore under the latest Samsung lollipop on a Galaxy S6. Please update.",Patrick W. Julius,03/10/15,3,OTHER,,ANDROID VERSION,DEVICE,ERROR,,,
578940d1819cb7066ab404cd,Autostarts,01/09/07,"Does not work for for Facebook, waste of money.",Lino Veiga,23/10/15,1,PROBLEM_DISCOVERY,,ERROR,PRICE,,,,
578940d1819cb7066ab404cc,Autostarts,01/09/07,LG G4. I have used this app in the past with other phones but it seems to be broken with my G4 running Android 5.1. I grant it SU permission but it spits back a toast about not having SU permissions when I try to disable an app. Please fix.,Matt Ferguson,04/11/15,3,PROBLEM_DISCOVERY,,UI,SECURITY,ANDROID VERSION,,ERROR,DEVICE
578940d1819cb7066ab404cb,Autostarts,01/09/07,Android 6? Any plans to support Marshmallow?,Rod S,11/11/15,3,INFORMATION_SEEKING,,ANDROID VERSION,,,,,
578940cf819cb7066ab404ca,Autostarts,01/09/07,"FC on Lollipop 5.1.1 Using this app for past 3 years, it was working perfectly. Recently updated my Firmware to 5.1.1, now FC all the time. My device is Note 4 N910G Lollipop 5.1.1 Stock. Please Fix.",JAKE BSDGEEK,14/11/15,3,PROBLEM_DISCOVERY,,ANDROID VERSION,DEVICE,ERROR,,,
578940cf819cb7066ab404c9,Autostarts,01/09/07,"Not working on Oneplus 2 Worked fine on my HTC One and Oneplus One. But not on my Oneplus 2. Gives me the error """"Unable to change state on ..."""" On whatever app I try to disable. And yes I'm rooted and it is allowed to gain root.",Steffen Thorhauge,18/11/15,3,OTHER,,DEVICE,SECURITY,ERROR,,,
578940cf819cb7066ab404c8,Autostarts,01/09/07,"_ _µ_°_»ÑŒ____ __Ñ‚_º_»Ñ_Ñ‡_°_µÑ‚ _·_°_¿ÑƒÑÅ_º Ñ€_°_·__Ñ‹Ñ… _¿Ñ€_¸_»___¶_µ___¸__ _¿__ ÑÅ___±Ñ‹Ñ‚_¸Ñè__, ___µÑ‚ _»_¸Ñˆ___¸Ñ… _¿Ñ€_¸_»___¶_µ___¸__ - _±___»ÑŒÑˆ_µ ÑÅ_____±___´______ _¿_°__ÑèÑ‚_¸",Anatoly xVM,27/11/15,5,OTHER,,OTHER,,,,,
578940cd819cb7066ab404c7,Autostarts,01/09/07,Very useful Very useful if you want to keep your apps in check.,Chenfeng Bao,07/12/15,5,OTHER,,OTHER,,,,,
578940cd819cb7066ab404c6,Autostarts,01/09/07,Used to work Worked prior to new phone. Is rooted but error showed that phone isn't rooted. Running 5.1.1.,A Google User,11/01/16,5,OTHER,,SECURITY,ANDROID VERSION,ERROR,,,
578940cd819cb7066ab404c5,Autostarts,01/09/07,"Not working on 6.0, doesn't see root.",Dan Palazzolo,12/01/16,3,PROBLEM_DISCOVERY,,ANDROID VERSION,ERROR,,,,
578940cd819cb7066ab404c4,Autostarts,01/09/07,Not working Not working on Nexus 6P MM 6.01. Can't get root access. Was working on my Nexus 5 running 6.01. Please fix.,Christian Bautista,29/01/16,4,PROBLEM_DISCOVERY,,DEVICE,ERROR,,,,
578940cc819cb7066ab404c3,Autostarts,01/09/07,Won't run on 64bit devices,Jun Zhu,08/02/16,1,OTHER,,ERROR,,,,,
578940cc819cb7066ab404c2,Autostarts,01/09/07,Marshmallow Why hasn't this been updated ? Paid for app which hasn't been updated for time.,Paul Cheyne,03/03/16,1,OTHER,,ANDROID VERSION,LICENSING,,,,
578940cc819cb7066ab404c1,Autostarts,01/09/07,Better review if it worked on 5.1.1 or newer,Drew Campbell,17/03/16,3,OTHER,,ANDROID VERSION,ERROR,,,,
578940cc819cb7066ab404c0,Autostarts,01/09/07,"Doesn't work! Brand-new VS986 (LG G4),with root access running 5.1. Autostarts has been given root permissions but fails to see root and then does not work at all. I've reached out to the dev, but as it stands this is 100% useless.",Brandon Cox,29/03/16,1,OTHER,,ANDROID VERSION,DEVICE,SECURITY,,ERROR,
578940ca819cb7066ab404bf,Autostarts,01/09/07,developer abandoned does not work on recent devices. developer abandoned this app back in 2014. do not buy.,Daniel McGowan,07/04/16,1,INFORMATION_GIVING,,LICENSING,,,,,
578940ca819cb7066ab404be,Autostarts,01/09/07,Doesnâ€™t work anymore No go for S6 or S7,Ken Kitikoon,13/04/16,1,PROBLEM_DISCOVERY,,DEVICE,ERROR,,,,
578940ca819cb7066ab404bd,Autostarts,01/09/07,"Great application! For Lollipop & below, wish it was updated to work on Marshmallow tho. Still 5 star even though I can't use it",A Google User,15/04/16,5,INFORMATION_GIVING,,ANDROID VERSION,,,,,
578940c9819cb7066ab404bc,Autostarts,01/09/07,"Used to work, doesn't work on MM any longer I've used this app for a while after buying it and it worked perfectly. With Android 6 (MM) it doesn't work since it can't see root for some reason, rendering the app useless. Please help developer :(",Danny Levy,16/04/16,1,OTHER,,ANDROID VERSION,ERROR,LICENSING,,,
578940c9819cb7066ab404bb,Autostarts,01/09/07,"Nice, seems useful Two UI issues for me. First, there doesn't seem to be any way to sort events alphabetically. Secondly, the little 'i' buttons are very small, and right next to the invisible scroll bar (especially so in 'By Application' view with one app. expanded). This means it's hard to hit the 'i' and very easy to hit the scroll bar by mistake, and jump to somewhere completely different in the long list! Dev., you could make the 'i' nearly 2x as big and it would still fit in the existing UI, and would help! Thanks!",Mike Beaton,20/04/16,4,OTHER,,UI,APP USABILITY,ERROR,,,
578940c5819cb7066ab404ba,Autostarts,01/09/07,Does not detect root on marshmallow I really like this application when it works to disable event conditions that start apps. Unfortunately it no longer detects root on my Galaxy S7 with systemless root su 2.71 or 2.68. Please make this compatible.,Danny Lyons,01/05/16,2,OTHER,,SECURITY,ANDROID VERSION,DEVICE,,ERROR,
578940c5819cb7066ab404b9,Autostarts,01/09/07,An old favorite I cant use this anymore because it doesn't wait long enough after requesting root for superuser to catch and grant the request. Huge shame.,Joe Wigdor,05/06/16,1,OTHER,,SECURITY,ERROR,,,,
578940c3819cb7066ab404b8,Autostarts,01/09/07,Doesn't work. I have root. App doesn't believe. Waste of money.,AsbjÃ¸rn Tjelmeland,06/06/16,1,OTHER,,SECURITY,ERROR,LICENSING,,,
578940c3819cb7066ab404b7,Autostarts,01/09/07,Thank you so much This damn Google play music won't start after every connectivity change and application updates. That is amazing app.,_¯__ _ù_µÑ‡_°_µ__,21/06/16,5,OTHER,,OTHER,,,,,
578940c3819cb7066ab404b6,Autostarts,01/09/07,Crash after few seconds,Moshe Loterman,27/06/16,1,OTHER,,ERROR,,,,,
578940c3819cb7066ab404b5,Autostarts,01/09/07,"No longer works App hasn't been updated in two years, no longer works with latest versions of Android",A Google User,01/07/16,1,PROBLEM_DISCOVERY,,ERROR,,,,,
578940c1819cb7066ab404b3,Autostarts,01/09/07,"Force closes on 5.1.1 Used to be a great app, so much so that I have recommended it to lots of people. Too bad it doesn't work on a firmware that's over a year old.",Aric England,02/07/16,1,PROBLEM_DISCOVERY,,ANDROID VERSION,ERROR,,,,
578940c1819cb7066ab404b4,Autostarts,01/09/07,Needs Android Marshmallow support and Android N permissions support,Miguel Romero,02/07/16,2,INFORMATION_GIVING,,ANDROID VERSION,SECURITY,ERROR,,,
578940c1819cb7066ab404b2,Autostarts,01/09/07,App Crashes App keeps crashing when loading.,Garreth Alvin Chan,04/07/16,1,INFORMATION_GIVING,,ERROR,,,,,
578940c1819cb7066ab404b1,Autostarts,01/09/07,Crash Crash after loading application list,Raistlin TAO,10/07/16,2,PROBLEM_DISCOVERY,,ERROR,,,,,
57893b6e819cb7066ab3ff15,Bankdroid,1.9.10.5,Grym utÃ¶ver en allvarlig bug som funnits flera Ã¥r Ã„r fantastiskt men slutar uppdatera efter npgon vecka och jag behÃ¶ver skriva in kontoinfon en gÃ¥ng till (LF bank),Malte Malm,03/04/16,3,OTHER,,OTHER,,,,,
57893b6e819cb7066ab3ff14,Bankdroid,1.9.10.5,Server certificate not trusted Payson,Ali Barakat,28/06/16,2,OTHER,,SECURITY,ERROR,,,,
57893b6e819cb7066ab3ff13,Bankdroid,1.9.10.5,Grym app! DessvÃ_rre funkar inte american express! American express fungerar fortfarande inte efter senaste uppdateringen! (12/7-16),A Google User,11/07/16,3,OTHER,,OTHER,,,,,
578940af819cb7066ab404b0,BatteryBot Battery Indicator,9.0.1,Great app This app is very good to keep up your battery.,ronald house,14/07/15,5,OTHER,RESSOURCES,BATTERY,,,y,,
578940af819cb7066ab404af,BatteryBot Battery Indicator,9.0.1,Simple & no ads Works well,ne bl,15/07/15,5,PROBLEM_DISCOVERY,OTHER,LICENSING,APP USABILITY,,,,
578940af819cb7066ab404ad,BatteryBot Battery Indicator,9.0.1,Works well Easy and simple to use,Sharan Ravishankar,16/07/15,5,OTHER,OTHER,APP USABILITY,,,,,
578940af819cb7066ab404ae,BatteryBot Battery Indicator,9.0.1,Good Nice and simple.........but sometimes it bouces and fails,harsh gosalia,16/07/15,4,PROBLEM_DISCOVERY,OTHER,APP USABILITY,ERROR,,,,
578940af819cb7066ab404ac,BatteryBot Battery Indicator,9.0.1,Simple app nothing special,Happy Harsh,17/07/15,3,OTHER,OTHER,APP USABILITY,,,,,
578940ad819cb7066ab404aa,BatteryBot Battery Indicator,9.0.1,Good,Nani Maverick,19/07/15,5,OTHER,OTHER,OTHER,,,,,
578940ad819cb7066ab404ab,BatteryBot Battery Indicator,9.0.1,Like it! Used battery not for years. Simply appreciate and great to know exactly what the status of the battery is right on the home screen.,Kevin McCutchan,19/07/15,5,OTHER,RESSOURCES,BATTERY,UI,,y,,
578940ab819cb7066ab404a7,BatteryBot Battery Indicator,9.0.1,Love Love,Tai Houn,21/07/15,5,OTHER,OTHER,OTHER,,,,,
578940ad819cb7066ab404a8,BatteryBot Battery Indicator,9.0.1,Loved it It helps you know if battery is low when you are traveling and want to call someone at your home. Really easy :),Lillian Kolb,21/07/15,5,OTHER,OTHER,BATTERY,,,,,
578940ad819cb7066ab404a9,BatteryBot Battery Indicator,9.0.1,good app,rahmawati gresik,21/07/15,4,OTHER,OTHER,OTHER,,,,,
578940a9819cb7066ab404a5,BatteryBot Battery Indicator,9.0.1,Amazing Best antivirus out there for free,Ryan Brady,22/07/15,5,OTHER,,LICENSING,,,,,
578940a9819cb7066ab404a6,BatteryBot Battery Indicator,9.0.1,Update for Lollipop Needed White text on white background is a no no,A Google User,22/07/15,5,OTHER,OTHER,ANDROID VERSION,UI,ERROR,,,
578940a7819cb7066ab404a2,BatteryBot Battery Indicator,9.0.1,Great app! Does exactly what it says it does with no baloney. Great app!,Randy Evans,24/07/15,5,OTHER,OTHER,OTHER,,,,,
578940a7819cb7066ab404a3,BatteryBot Battery Indicator,9.0.1,"Excellent app Easy, lightweight, and it also helps you track battery life. Though it rounds up to the next hour after 30 mins (so when your phone's been unplugged for 1 hr 35 mins, it appears as 2 hrs in the notification bar). It's misleading sometimes so I suggest you adjust the round up to maybe 45 mins onwards? Otherwise, it's a great app.",Angela Krista Pedroso,24/07/15,4,OTHER,OTHER,BATTERY,APP USABILITY,PERFORMANCE,,,
578940a9819cb7066ab404a4,BatteryBot Battery Indicator,9.0.1,GREAT APP. THIS APP SHOWS YOU THE BATTERY HEALTH OF YOUR PHONE. A STUNNING APP FOR MY PHONE.,FRANK VALAREZO CRUZ,24/07/15,4,OTHER,OTHER,BATTERY,,,,,
578940a7819cb7066ab404a1,BatteryBot Battery Indicator,9.0.1,I Not,A Google User,26/07/15,5,OTHER,OTHER,OTHER,,,,,
578940a5819cb7066ab404a0,BatteryBot Battery Indicator,9.0.1,"Nice Nice, except paid app for battery charge alarm",Wahid Nurhidayat,27/07/15,4,OTHER,PRICING,LICENSING,BATTERY,,Y,,
578940a5819cb7066ab4049f,BatteryBot Battery Indicator,9.0.1,"No bad, old model",Mulia Munir,29/07/15,1,OTHER,OTHER,OTHER,,,,,
578940a5819cb7066ab4049e,BatteryBot Battery Indicator,9.0.1,"Still learning many benefits Seems robust, stable, versitile. I am new to battery apps, will revise if my understanding of worth changes",Bill Viverette,30/07/15,4,OTHER,OTHER,BATTERY,,,,,
578940a5819cb7066ab4049d,BatteryBot Battery Indicator,9.0.1,"Love it Robust, reliable, compatible",John Gachuki,31/07/15,5,OTHER,OTHER,OTHER,,,,,
578940a3819cb7066ab4049c,BatteryBot Battery Indicator,9.0.1,N.karthick Simple and best among similar app. Thank you.,karthick narasimman,01/08/15,5,OTHER,OTHER,APP USABILITY,,,,,
578940a3819cb7066ab4049b,BatteryBot Battery Indicator,9.0.1,Likr It,jaha New,08/08/15,4,OTHER,,OTHER,,,,,
578940a3819cb7066ab4049a,BatteryBot Battery Indicator,9.0.1,"Great app This is great thanks for the response, very helpful",Ajay D,11/08/15,5,OTHER,,OTHER,,,,,
578940a2819cb7066ab40499,BatteryBot Battery Indicator,9.0.1,Best battery app ever! I have been using only this battery app for years!,Phillip Corbin,14/08/15,5,OTHER,,BATTERY,,,,,
578940a2819cb7066ab40498,BatteryBot Battery Indicator,9.0.1,"Battery Bot Since Update, Some Info is not legible.",Thor 47910965,16/08/15,3,OTHER,,BATTERY,,,,,
578940a2819cb7066ab40497,BatteryBot Battery Indicator,9.0.1,No ads Very simple and clean of ads,Carlo Dias,17/08/15,5,OTHER,,LICENSING,APP USABILITY,,,,
578940a2819cb7066ab40496,BatteryBot Battery Indicator,9.0.1,Great! Really great lightweight app. Does exactly what is says with no ads or bloatware.,Gareth Frazer,19/08/15,5,OTHER,,LICENSING,PERFORMANCE,,,,
578940a0819cb7066ab40495,BatteryBot Battery Indicator,9.0.1,"Really loved this app, until it stopped working when my phone (Nexus 4) updated to Android 5.1.1. Causes my phone to go beserk, with the charging indicator flickering on and off, and giving me incorrect information about my battery, in addition to causing my phone to not charge properly. Dunno what happened, but it's unusable now.",1KidsEntertainment,22/08/15,2,OTHER,,ANDROID VERSION,DEVICE,ERROR,,BATTERY,
578940a0819cb7066ab40494,BatteryBot Battery Indicator,9.0.1,Excellent app This app is great and gives optimal visual representation of the battery life and status. Definitely worth it.,James Watkins,23/08/15,5,OTHER,,BATTERY,UI,,,,
578940a0819cb7066ab40493,BatteryBot Battery Indicator,9.0.1,Excellent! Perfect app. Couldn't ask for a better app. Love it. Useful for phones with or without a battery % meter because of it's extra features.,Scott Smeltser,25/08/15,5,OTHER,,BATTERY,,,,,
5789409c819cb7066ab40492,BatteryBot Battery Indicator,9.0.1,Sukkke..... Awesome,Hitul Angrish,26/08/15,5,OTHER,,OTHER,,,,,
5789409c819cb7066ab40491,BatteryBot Battery Indicator,9.0.1,Upgraded to pro to support developer Thanks,Doggysoft,28/08/15,5,OTHER,,LICENSING,,,,,
5789409c819cb7066ab40490,BatteryBot Battery Indicator,9.0.1,No guessing Tells you exactly when the battery is going to be fully charged.,MrClamdiggernj,29/08/15,5,OTHER,,BATTERY,,,,,
5789409b819cb7066ab4048e,BatteryBot Battery Indicator,9.0.1,Good I like it,jeff versace,30/08/15,5,OTHER,,OTHER,,,,,
5789409c819cb7066ab4048f,BatteryBot Battery Indicator,9.0.1,Extremely Good Batterybot is very well coded application that accurately meets the applications architects description.,TÃ»wasÃ© Griner,30/08/15,4,OTHER,,BATTERY,,,,,
57894098819cb7066ab4048c,BatteryBot Battery Indicator,9.0.1,Good Loved,Jebjeb,02/09/15,5,OTHER,,OTHER,,,,,
5789409b819cb7066ab4048d,BatteryBot Battery Indicator,9.0.1,"BEST OPTION! I've used other battery-type apps to give me general information on my battery and nearly all of them seemed like the ""battery"" was the last priority (they all promoted other apps and sucked up RAM for no reason). This simple, yet thorough application is the most honest, informative and ingenius battery info app I have ever seen. Thank you, whoever you are, for creating this.",Michael Jordan,02/09/15,5,INFORMATION_GIVING,,BATTERY,HARDWARE,,,,
57894098819cb7066ab4048b,BatteryBot Battery Indicator,9.0.1,The best application savers â™¥â™¥â™¡â™¡,Warren Gumpal,03/09/15,5,OTHER,,OTHER,,,,,
57894098819cb7066ab4048a,BatteryBot Battery Indicator,9.0.1,Good simple app. I upgraded to the pro model but nothing changed.I'm not a complainer but i expect to receive what i buy.I'm not angry because maybe it was just an oversight.I just thought i would inform you in case it happen to someone else.The older model is still very good.Keep up the good work.,Albert Williams,07/09/15,4,FEATURE_REQUEST,,LICENSING,,,,,
57894094819cb7066ab40487,BatteryBot Battery Indicator,9.0.1,"Best one so far Just switched from using the battery circle app. They are both great, right to the point, does not require special permissions to any of your personal stuff and wont show any annoying ads either. What makes this one better than the circle one is that YOU CAN ACTUALLY READ the number on the taskbar, as the circle battery app looks ridiculously tiny.",Alexis Ruiz,10/09/15,5,INFORMATION_GIVING,,BATTERY,SECURITY,LICENSING,,UI,
57894094819cb7066ab40488,BatteryBot Battery Indicator,9.0.1,"Does what it says Thanks, its simple, and it does exactly what it says!",Kobus van Schoor,10/09/15,5,OTHER,,APP USABILITY,,,,,
57894094819cb7066ab40489,BatteryBot Battery Indicator,9.0.1,Simple My LG P500 doesnt have a built in battery indicator. I used to use another battery indicator but it has too many features and slowing it down. This app is way better than other indicator.,Richardo Ivan,10/09/15,5,OTHER,,BATTERY,DEVICE,,,,
57894091819cb7066ab40486,BatteryBot Battery Indicator,9.0.1,"Display is not updated on home screen Recently I have noticed that the home screen widget is not updating with the proper battery % after it has been charged. I would have 50% batt, but it would say 15% on the widget. I need to open the app itself and then close it; in order for the widget to be updated",ctine524,13/09/15,3,FEATURE_REQUEST,,UI,BATTERY,ERROR,,,
57894091819cb7066ab40485,BatteryBot Battery Indicator,9.0.1,Awesome Very simple and very useful.,Filip Ljumovic,14/09/15,5,OTHER,,OTHER,,,,,
57894091819cb7066ab40484,BatteryBot Battery Indicator,9.0.1,The best.,A Google User,15/09/15,5,OTHER,,OTHER,,,,,
